iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
CAN,North America,Canada,2021-01-01,585400.0,991.0,6351.571,15806.0,44.0,120.0,15510.507,26.257,168.289,418.789,1.166,3.179,1.06,799.0,21.17,4187.0,110.937,,,,,39788.0,14650448.0,388.172,1.054,101469.0,2.688,0.063,16.0,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-02,589935.0,4535.0,6554.571,15914.0,108.0,123.286,15630.665,120.157,173.667,421.651,2.862,3.267,1.08,807.0,21.382,4202.0,111.334,,,,,255537.0,14905985.0,394.943,6.771,132291.0,3.505,0.05,20.2,people tested,,77521.0,,,,,0.21,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-03,606076.0,16141.0,7417.571,16006.0,92.0,119.286,16058.33,427.665,196.533,424.088,2.438,3.161,1.1,825.0,21.859,4249.0,112.58,,,,,90372.0,14996357.0,397.337,2.394,125911.0,3.336,0.059,17.0,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-04,616134.0,10058.0,7930.857,16247.0,241.0,131.286,16324.822,266.492,210.133,430.474,6.385,3.478,1.09,811.0,21.488,4263.0,112.951,,,,,119808.0,15116165.0,400.511,3.174,110972.0,2.94,0.071,14.0,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-05,623384.0,7250.0,7796.714,16389.0,142.0,123.0,16516.915,192.093,206.578,434.236,3.762,3.259,1.08,836.0,22.15,4457.0,118.091,,,,,98945.0,15215110.0,403.133,2.622,107013.0,2.835,0.073,13.7,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-06,631466.0,8082.0,7742.857,16539.0,150.0,127.0,16731.052,214.137,205.151,438.21,3.974,3.365,1.06,850.0,22.521,4651.0,123.231,,,,,102788.0,15317898.0,405.856,2.723,106718.0,2.828,0.073,13.8,people tested,,,,,,,,,,69.91,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-07,639693.0,8227.0,7897.714,16704.0,165.0,134.571,16949.031,217.979,209.254,442.582,4.372,3.566,1.05,844.0,22.362,4592.0,121.668,,,,,126727.0,15444625.0,409.214,3.358,119138.0,3.157,0.066,15.1,people tested,,,,,,,,,,69.91,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-08,648930.0,9237.0,9075.714,16846.0,142.0,148.571,17193.771,244.74,240.466,446.344,3.762,3.936,1.04,848.0,22.468,4554.0,120.661,,,,,129984.0,15574609.0,412.658,3.444,132023.0,3.498,0.069,14.5,people tested,,,,,,,,,,69.91,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-09,657323.0,8393.0,9626.857,16984.0,138.0,152.857,17416.148,222.377,255.069,450.001,3.656,4.05,1.03,863.0,22.866,4527.0,119.945,,,,,129006.0,15703615.0,416.076,3.418,113947.0,3.019,0.084,11.8,people tested,,213147.0,3613.0,,,,0.56,0.01,,71.76,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-10,664606.0,7283.0,8361.429,17074.0,90.0,152.571,17609.115,192.967,221.541,452.385,2.385,4.042,1.01,862.0,22.839,4525.0,119.892,,,,,113919.0,15817534.0,419.095,3.018,117311.0,3.108,0.071,14.0,people tested,,,,,,,,,,71.76,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-11,672931.0,8325.0,8113.857,17199.0,125.0,136.0,17829.691,220.576,214.981,455.697,3.312,3.603,1.0,869.0,23.025,4683.0,124.079,,,,,101837.0,15919371.0,421.793,2.698,114744.0,3.04,0.071,14.1,people tested,,,,,,,,,,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-12,679072.0,6141.0,7955.429,17359.0,160.0,138.571,17992.4,162.709,210.784,459.937,4.239,3.672,0.98,875.0,23.184,4879.0,129.272,,,,,107666.0,16027037.0,424.645,2.853,115990.0,3.073,0.069,14.6,people tested,267078.0,,,,,0.71,,,,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-13,686211.0,7139.0,7820.714,17539.0,180.0,142.857,18181.552,189.152,207.214,464.706,4.769,3.785,0.97,900.0,23.846,4868.0,128.98,,,,,107344.0,16134381.0,427.49,2.844,116640.0,3.09,0.067,14.9,people tested,288488.0,,,21410.0,4282.0,0.76,,,113.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-14,693658.0,7447.0,7709.286,17686.0,147.0,140.286,18378.865,197.313,204.262,468.601,3.895,3.717,0.96,899.0,23.82,4848.0,128.451,,,,,129138.0,16263519.0,430.911,3.422,116985.0,3.1,0.066,15.2,people tested,310788.0,,,22300.0,7285.0,0.82,,,193.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-15,700538.0,6880.0,7372.571,17856.0,170.0,144.286,18561.154,182.29,195.34,473.105,4.504,3.823,0.95,882.0,23.369,4787.0,126.834,,,,,133343.0,16396862.0,434.444,3.533,117465.0,3.112,0.063,15.9,people tested,342227.0,,,31439.0,10736.0,0.91,,,284.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-16,706897.0,6359.0,7082.0,17978.0,122.0,142.0,18729.64,168.485,187.642,476.337,3.232,3.762,0.94,886.0,23.475,4706.0,124.688,,,,,99736.0,16496598.0,437.087,2.643,113283.0,3.001,0.063,16.0,people tested,,564874.0,26768.0,,14575.0,,1.5,0.07,386.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-17,713181.0,6284.0,6939.286,18106.0,128.0,147.429,18896.138,166.498,183.86,479.729,3.391,3.906,0.94,874.0,23.157,4614.0,122.251,,,,,80613.0,16577211.0,439.223,2.136,108525.0,2.875,0.064,15.6,people tested,,,,,18415.0,,,,488.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-18,719601.0,6420.0,6667.143,18231.0,125.0,147.429,19066.239,170.102,176.65,483.041,3.312,3.906,0.93,865.0,22.919,4645.0,123.072,,,,,65286.0,16642497.0,440.952,1.73,103304.0,2.737,0.065,15.5,people tested,422864.0,,,,22255.0,1.12,,,590.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-19,724629.0,5028.0,6508.143,18382.0,151.0,146.143,19199.459,133.22,172.437,487.042,4.001,3.872,0.93,870.0,23.051,4683.0,124.079,,,,,67775.0,16710272.0,442.748,1.796,97605.0,2.586,0.067,15.0,people tested,459780.0,,,36916.0,27529.0,1.22,,,729.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-20,730330.0,5701.0,6302.714,18567.0,185.0,146.857,19350.51,151.051,166.994,491.943,4.902,3.891,0.92,870.0,23.051,4612.0,122.198,,,,,82886.0,16793158.0,444.944,2.196,94111.0,2.494,0.067,14.9,people tested,485739.0,,,25959.0,28179.0,1.29,,,747.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-21,736441.0,6111.0,6111.857,18706.0,139.0,145.714,19512.425,161.914,161.937,495.626,3.683,3.861,0.92,859.0,22.76,4490.0,118.965,,,,,102162.0,16895320.0,447.651,2.707,90257.0,2.391,0.068,14.8,people tested,706464.0,,,220725.0,56525.0,1.87,,,1498.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-22,742268.0,5827.0,5961.429,18887.0,181.0,147.286,19666.814,154.39,157.951,500.422,4.796,3.902,0.92,851.0,22.548,4395.0,116.448,,,,,101130.0,16996450.0,450.331,2.679,85655.0,2.269,0.07,14.4,people tested,752377.0,,,45913.0,58593.0,1.99,,,1552.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-23,747362.0,5094.0,5780.714,18992.0,105.0,144.857,19801.783,134.968,153.163,503.204,2.782,3.838,,872.0,23.104,4344.0,115.097,,,,,2781.0,16999231.0,450.404,0.074,71805.0,1.903,0.081,12.4,people tested,,781559.0,59217.0,,57133.0,,2.07,0.16,1514.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-24,752041.0,4679.0,5551.429,19119.0,127.0,144.714,19925.756,123.973,147.088,506.569,3.365,3.834,,867.0,22.972,4204.0,111.387,,,,,51308.0,17050539.0,451.764,1.359,67618.0,1.792,0.082,12.2,people tested,,,,,55673.0,,,,1475.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-25,757658.0,5617.0,5436.714,19245.0,126.0,144.857,20074.581,148.826,144.049,509.907,3.338,3.838,,861.0,22.813,4165.0,110.354,,,,,35801.0,17086340.0,452.712,0.949,63406.0,1.68,0.086,11.7,people tested,802354.0,,,,54213.0,2.13,,,1436.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-26,761699.0,4041.0,5295.714,19392.0,147.0,144.286,20181.65,107.069,140.313,513.802,3.895,3.823,,848.0,22.468,4215.0,111.679,,,,,34572.0,17120912.0,453.628,0.916,58663.0,1.554,0.09,11.1,people tested,827042.0,,,24688.0,52466.0,2.19,,,1390.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-27,766019.0,4320.0,5098.429,19485.0,93.0,131.143,20296.111,114.461,135.086,516.266,2.464,3.475,,857.0,22.707,4087.0,108.287,,,,,77003.0,17197915.0,455.669,2.04,57822.0,1.532,0.088,11.4,people tested,890536.0,,,63494.0,57828.0,2.36,,,1532.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-28,770825.0,4806.0,4912.0,19676.0,191.0,138.571,20423.449,127.338,130.146,521.327,5.061,3.672,,834.0,22.097,3975.0,105.32,,,,,92645.0,17290560.0,458.123,2.455,56463.0,1.496,0.086,11.6,people tested,910676.0,,,20140.0,29173.0,2.41,,,773.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-29,775652.0,4827.0,4769.143,19825.0,149.0,134.0,20551.343,127.894,126.361,525.275,3.948,3.55,,828.0,21.938,3890.0,103.068,,,,,79586.0,17370146.0,460.232,2.109,53385.0,1.414,0.087,11.4,people tested,937338.0,,,26662.0,26423.0,2.48,,,700.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-30,779762.0,4110.0,4628.571,19958.0,133.0,138.0,20660.239,108.897,122.637,528.799,3.524,3.656,,802.0,21.249,3797.0,100.604,,,,,63080.0,17433226.0,461.903,1.671,61999.0,1.643,0.072,13.8,people tested,,871905.0,113446.0,,25822.0,,2.31,0.3,684.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-01-31,783695.0,3933.0,4522.0,20041.0,83.0,131.714,20764.447,104.207,119.813,530.998,2.199,3.49,,796.0,21.09,3617.0,95.834,,,,,50138.0,17483364.0,463.232,1.328,61832.0,1.638,0.07,14.2,people tested,,,,,25221.0,,,,668.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-02-01,788197.0,4502.0,4362.714,20145.0,104.0,128.571,20883.73,119.283,115.593,533.753,2.756,3.407,,790.0,20.932,3610.0,95.649,,,,,,,,,,,,,,974690.0,,,,24619.0,2.58,,,652.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-02-02,791145.0,2948.0,4206.571,20242.0,97.0,121.429,20961.839,78.109,111.456,536.323,2.57,3.217,,768.0,20.349,3613.0,95.728,,,,,,,,,,,,,,985975.0,,,11285.0,22705.0,2.61,,,602.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-02-03,794412.0,3267.0,4056.143,20361.0,119.0,125.143,21048.4,86.561,107.47,539.476,3.153,3.316,,752.0,19.925,3442.0,91.198,,,,,,,,,,,,,,999253.0,,,13278.0,15531.0,2.65,,,412.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-02-04,798394.0,3982.0,3938.429,20486.0,125.0,115.714,21153.905,105.505,104.351,542.788,3.312,3.066,,737.0,19.527,3432.0,90.933,,,,,,,,,,,,,,1015083.0,,,15830.0,14915.0,2.69,,,395.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-02-05,802530.0,4136.0,3839.714,20607.0,121.0,111.714,21263.491,109.586,101.735,545.994,3.206,2.96,,,,,,,,,,,,,,,,,,,1042171.0,,,27088.0,14976.0,2.76,,,397.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-02-06,805794.0,3264.0,3718.857,20700.0,93.0,106.0,21349.972,86.482,98.533,548.458,2.464,2.809,,,,,,,,,,,,,,,,,,,,,,,15805.0,,,,419.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-02-07,809001.0,3207.0,3615.143,20760.0,60.0,102.714,21434.943,84.971,95.785,550.048,1.59,2.721,,,,,,,,,,,,,,,,,,,,,,,16634.0,,,,441.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-02-08,812804.0,3803.0,3515.286,20830.0,70.0,97.857,21535.706,100.763,93.14,551.903,1.855,2.593,,,,,,,,,,,,,,,,,,,1096929.0,,,,17463.0,2.91,,,463.0,75.46,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-02-09,815487.0,2683.0,3477.429,20914.0,84.0,96.0,21606.794,71.088,92.136,554.128,2.226,2.544,,,,,,,,,,,,,,,,,,,1119294.0,,,22365.0,19046.0,2.97,,,505.0,,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2021-02-10,818755.0,3268.0,3477.571,21007.0,93.0,92.286,21693.381,86.588,92.14,556.592,2.464,2.445,,,,,,,,,,,,,,,,,,,1153987.0,,,34693.0,22105.0,3.06,,,586.0,,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
